Id,Id2,Geography,HC01_VC03,HC02_VC03,HC03_VC03,HC04_VC03,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC04_VC78
1400000US36047017900,36047017900,"Census Tract 179, Kings County, New York",4176,331,4176,,4176,331,4176,,1050,227,25.1,5.2
1400000US36047018000,36047018000,"Census Tract 180, Kings County, New York",2907,548,2907,,2907,548,2907,,1856,492,63.8,13.8
1400000US36047018100,36047018100,"Census Tract 181, Kings County, New York",3607,401,3607,,3607,401,3607,,2287,404,63.4,9.5
1400000US36047018200,36047018200,"Census Tract 182, Kings County, New York",3046,414,3046,,3046,414,3046,,1031,258,33.8,9.2
1400000US36047018300,36047018300,"Census Tract 183, Kings County, New York",2757,374,2757,,2757,374,2757,,1552,340,56.3,9.9
1400000US36047018400,36047018400,"Census Tract 184, Kings County, New York",2056,275,2056,,2056,275,2056,,1196,216,58.2,7.1
1400000US36047018501,36047018501,"Census Tract 185.01, Kings County, New York",4148,423,4148,,4148,423,4148,,646,222,15.6,5.0
1400000US36047018600,36047018600,"Census Tract 186, Kings County, New York",1969,216,1969,,1969,216,1969,,1465,213,74.4,5.4
1400000US36047018700,36047018700,"Census Tract 187, Kings County, New York",1616,242,1616,,1616,242,1616,,1032,270,63.9,13.4
1400000US36047018800,36047018800,"Census Tract 188, Kings County, New York",3188,312,3188,,3188,312,3188,,1940,327,60.9,9.1
1400000US36047019000,36047019000,"Census Tract 190, Kings County, New York",5398,562,5398,,5398,562,5398,,2491,449,46.1,9.4
1400000US36047019100,36047019100,"Census Tract 191, Kings County, New York",2779,496,2779,,2779,496,2779,,1344,240,48.4,9.5
1400000US36047019200,36047019200,"Census Tract 192, Kings County, New York",3015,381,3015,,3015,381,3015,,1890,431,62.7,10.0
1400000US36047019300,36047019300,"Census Tract 193, Kings County, New York",5636,479,5636,,5636,479,5636,,2762,355,49.0,5.2
1400000US36047019400,36047019400,"Census Tract 194, Kings County, New York",3687,516,3687,,3687,516,3687,,1266,364,34.3,9.6
1400000US36047019500,36047019500,"Census Tract 195, Kings County, New York",4260,452,4260,,4260,452,4260,,1703,327,40.0,8.1
1400000US36047019600,36047019600,"Census Tract 196, Kings County, New York",5241,556,5241,,5241,556,5241,,2232,437,42.6,8.1
1400000US36047019700,36047019700,"Census Tract 197, Kings County, New York",3291,345,3291,,3291,345,3291,,1866,253,56.7,6.8
1400000US36047019800,36047019800,"Census Tract 198, Kings County, New York",1853,233,1853,,1853,233,1853,,1458,240,78.7,9.0
1400000US36047019900,36047019900,"Census Tract 199, Kings County, New York",2704,360,2704,,2704,360,2704,,1479,385,54.7,11.1
1400000US36047020000,36047020000,"Census Tract 200, Kings County, New York",2169,310,2169,,2169,310,2169,,1378,291,63.5,9.9
1400000US36047020100,36047020100,"Census Tract 201, Kings County, New York",3574,414,3574,,3574,414,3574,,1826,346,51.1,6.9
1400000US36047020200,36047020200,"Census Tract 202, Kings County, New York",2031,236,2031,,2031,236,2031,,1463,260,72.0,11.5
1400000US36047020300,36047020300,"Census Tract 203, Kings County, New York",1763,163,1763,,1763,163,1763,,928,151,52.6,7.5
1400000US36047020400,36047020400,"Census Tract 204, Kings County, New York",1640,238,1640,,1640,238,1640,,1316,188,80.2,10.7
1400000US36047020500,36047020500,"Census Tract 205, Kings County, New York",2680,335,2680,,2680,335,2680,,1716,222,64.0,9.2
1400000US36047020600,36047020600,"Census Tract 206, Kings County, New York",2580,326,2580,,2580,326,2580,,1748,302,67.8,10.6
1400000US36047020700,36047020700,"Census Tract 207, Kings County, New York",4477,436,4477,,4477,436,4477,,2826,450,63.1,8.8
1400000US36047020800,36047020800,"Census Tract 208, Kings County, New York",3038,437,3038,,3038,437,3038,,1855,339,61.1,12.1
1400000US36047021000,36047021000,"Census Tract 210, Kings County, New York",4805,463,4805,,4805,463,4805,,1962,341,40.8,8.3
1400000US36047021100,36047021100,"Census Tract 211, Kings County, New York",1222,222,1222,,1222,222,1222,,473,198,38.7,11.2
1400000US36047021200,36047021200,"Census Tract 212, Kings County, New York",5279,651,5279,,5279,651,5279,,1413,301,26.8,6.1
1400000US36047021300,36047021300,"Census Tract 213, Kings County, New York",4422,394,4422,,4422,394,4422,,672,246,15.2,5.5
1400000US36047021400,36047021400,"Census Tract 214, Kings County, New York",2488,343,2488,,2488,343,2488,,1236,370,49.7,12.0
1400000US36047021500,36047021500,"Census Tract 215, Kings County, New York",5500,484,5500,,5500,484,5500,,2769,507,50.3,7.3
1400000US36047021600,36047021600,"Census Tract 216, Kings County, New York",4027,505,4027,,4027,505,4027,,3016,436,74.9,10.6
1400000US36047021700,36047021700,"Census Tract 217, Kings County, New York",3260,270,3260,,3260,270,3260,,978,238,30.0,6.9
1400000US36047021800,36047021800,"Census Tract 218, Kings County, New York",4923,662,4923,,4923,662,4923,,4434,701,90.1,6.3
1400000US36047021900,36047021900,"Census Tract 219, Kings County, New York",3707,348,3707,,3707,348,3707,,742,197,20.0,5.4
1400000US36047022000,36047022000,"Census Tract 220, Kings County, New York",4827,862,4827,,4827,862,4827,,4277,858,88.6,7.4
1400000US36047022100,36047022100,"Census Tract 221, Kings County, New York",4411,629,4411,,4411,629,4411,,1309,258,29.7,6.1
1400000US36047022200,36047022200,"Census Tract 222, Kings County, New York",4371,699,4371,,4371,699,4371,,4050,706,92.7,5.5
1400000US36047022400,36047022400,"Census Tract 224, Kings County, New York",5747,698,5747,,5747,698,5747,,4193,735,73.0,10.1
1400000US36047022600,36047022600,"Census Tract 226, Kings County, New York",2551,332,2551,,2551,332,2551,,825,280,32.3,11.5
1400000US36047022700,36047022700,"Census Tract 227, Kings County, New York",3318,589,3318,,3318,589,3318,,768,223,23.1,6.9
1400000US36047022800,36047022800,"Census Tract 228, Kings County, New York",3646,517,3646,,3646,517,3646,,1944,612,53.3,12.1
1400000US36047022900,36047022900,"Census Tract 229, Kings County, New York",3576,486,3576,,3576,486,3576,,1084,291,30.3,7.5
1400000US36047023000,36047023000,"Census Tract 230, Kings County, New York",4013,569,4013,,4013,569,4013,,3077,533,76.7,11.3
1400000US36047023100,36047023100,"Census Tract 231, Kings County, New York",3324,527,3324,,3324,527,3324,,1827,455,55.0,7.2
1400000US36047023200,36047023200,"Census Tract 232, Kings County, New York",6258,659,6258,,6258,659,6258,,5327,618,85.1,5.9
1400000US36047023300,36047023300,"Census Tract 233, Kings County, New York",5125,425,5125,,5125,425,5125,,1027,262,20.0,5.0
1400000US36047023400,36047023400,"Census Tract 234, Kings County, New York",5318,622,5318,,5318,622,5318,,5303,622,99.7,0.3
1400000US36047023500,36047023500,"Census Tract 235, Kings County, New York",3990,455,3990,,3990,455,3990,,2715,351,68.0,8.5
1400000US36047023600,36047023600,"Census Tract 236, Kings County, New York",4992,567,4992,,4992,567,4992,,4936,573,98.9,1.3
1400000US36047023800,36047023800,"Census Tract 238, Kings County, New York",3872,453,3872,,3872,453,3872,,3835,464,99.0,1.3
1400000US36047024000,36047024000,"Census Tract 240, Kings County, New York",3974,514,3974,,3974,514,3974,,3571,450,89.9,7.5
1400000US36047024100,36047024100,"Census Tract 241, Kings County, New York",2308,351,2308,,2308,351,2308,,1166,271,50.5,9.7
1400000US36047024200,36047024200,"Census Tract 242, Kings County, New York",3120,368,3120,,3120,368,3120,,2838,365,91.0,3.6
1400000US36047024300,36047024300,"Census Tract 243, Kings County, New York",4132,433,4132,,4132,433,4132,,1128,234,27.3,6.3
1400000US36047024400,36047024400,"Census Tract 244, Kings County, New York",3324,504,3324,,3324,504,3324,,2711,534,81.6,9.0
1400000US36047024500,36047024500,"Census Tract 245, Kings County, New York",4046,624,4046,,4046,624,4046,,394,169,9.7,4.6
1400000US36047024600,36047024600,"Census Tract 246, Kings County, New York",3423,490,3423,,3423,490,3423,,2314,455,67.6,6.8
1400000US36047024700,36047024700,"Census Tract 247, Kings County, New York",2020,256,2020,,2020,256,2020,,410,142,20.3,7.4
1400000US36047024800,36047024800,"Census Tract 248, Kings County, New York",2903,332,2903,,2903,332,2903,,1713,281,59.0,8.3
1400000US36047024900,36047024900,"Census Tract 249, Kings County, New York",3615,423,3615,,3615,423,3615,,554,217,15.3,5.6
1400000US36047025000,36047025000,"Census Tract 250, Kings County, New York",1727,241,1727,,1727,241,1727,,400,122,23.2,8.2
1400000US36047025100,36047025100,"Census Tract 251, Kings County, New York",3560,418,3560,,3560,418,3560,,326,169,9.2,4.6
1400000US36047025200,36047025200,"Census Tract 252, Kings County, New York",5927,553,5927,,5927,553,5927,,3178,483,53.6,7.3
1400000US36047025300,36047025300,"Census Tract 253, Kings County, New York",2166,311,2166,,2166,311,2166,,652,248,30.1,10.2
1400000US36047025400,36047025400,"Census Tract 254, Kings County, New York",3889,419,3889,,3889,419,3889,,1412,367,36.3,8.5
1400000US36047025500,36047025500,"Census Tract 255, Kings County, New York",5095,389,5095,,5095,389,5095,,654,240,12.8,4.8
1400000US36047025600,36047025600,"Census Tract 256, Kings County, New York",3253,334,3253,,3253,334,3253,,1525,272,46.9,8.1
1400000US36047025700,36047025700,"Census Tract 257, Kings County, New York",1950,356,1950,,1950,356,1950,,429,125,22.0,7.1
1400000US36047025800,36047025800,"Census Tract 258, Kings County, New York",4588,441,4588,,4588,441,4588,,2981,481,65.0,8.0
1400000US36047025901,36047025901,"Census Tract 259.01, Kings County, New York",1750,258,1750,,1750,258,1750,,680,328,38.9,15.9
1400000US36047025902,36047025902,"Census Tract 259.02, Kings County, New York",3554,416,3554,,3554,416,3554,,453,205,12.7,5.9
1400000US36047026000,36047026000,"Census Tract 260, Kings County, New York",3690,450,3690,,3690,450,3690,,1581,368,42.8,9.2
1400000US36047026100,36047026100,"Census Tract 261, Kings County, New York",4846,665,4846,,4846,665,4846,,908,364,18.7,7.9
1400000US36047026200,36047026200,"Census Tract 262, Kings County, New York",2488,325,2488,,2488,325,2488,,1217,283,48.9,8.5
1400000US36047026300,36047026300,"Census Tract 263, Kings County, New York",2027,331,2027,,2027,331,2027,,179,148,8.8,7.2
1400000US36047026400,36047026400,"Census Tract 264, Kings County, New York",4511,432,4511,,4511,432,4511,,2216,274,49.1,7.9
1400000US36047026500,36047026500,"Census Tract 265, Kings County, New York",3958,398,3958,,3958,398,3958,,427,230,10.8,5.8
1400000US36047026600,36047026600,"Census Tract 266, Kings County, New York",3665,474,3665,,3665,474,3665,,2299,353,62.7,8.9
1400000US36047026700,36047026700,"Census Tract 267, Kings County, New York",3017,388,3017,,3017,388,3017,,647,240,21.4,7.2
1400000US36047026800,36047026800,"Census Tract 268, Kings County, New York",4319,536,4319,,4319,536,4319,,2922,405,67.7,10.6
1400000US36047026900,36047026900,"Census Tract 269, Kings County, New York",2479,357,2479,,2479,357,2479,,276,122,11.1,4.5
1400000US36047027000,36047027000,"Census Tract 270, Kings County, New York",2184,411,2184,,2184,411,2184,,1573,392,72.0,10.6
1400000US36047027100,36047027100,"Census Tract 271, Kings County, New York",2588,283,2588,,2588,283,2588,,83,66,3.2,2.5
1400000US36047027200,36047027200,"Census Tract 272, Kings County, New York",3316,488,3316,,3316,488,3316,,1856,305,56.0,11.3
1400000US36047027300,36047027300,"Census Tract 273, Kings County, New York",2703,321,2703,,2703,321,2703,,221,170,8.2,6.2
1400000US36047027400,36047027400,"Census Tract 274, Kings County, New York",2803,369,2803,,2803,369,2803,,1314,273,46.9,10.5
1400000US36047027500,36047027500,"Census Tract 275, Kings County, New York",4212,452,4212,,4212,452,4212,,445,186,10.6,4.6
1400000US36047027600,36047027600,"Census Tract 276, Kings County, New York",3892,600,3892,,3892,600,3892,,1333,296,34.2,8.9
1400000US36047027700,36047027700,"Census Tract 277, Kings County, New York",4386,513,4386,,4386,513,4386,,116,63,2.6,1.5
1400000US36047027800,36047027800,"Census Tract 278, Kings County, New York",2820,411,2820,,2820,411,2820,,1718,312,60.9,10.3
1400000US36047027900,36047027900,"Census Tract 279, Kings County, New York",3828,512,3828,,3828,512,3828,,280,153,7.3,4.0
1400000US36047028000,36047028000,"Census Tract 280, Kings County, New York",1642,272,1642,,1642,272,1642,,1070,231,65.2,12.5
1400000US36047028100,36047028100,"Census Tract 281, Kings County, New York",4963,629,4963,,4963,629,4963,,1445,511,29.1,8.5
1400000US36047028200,36047028200,"Census Tract 282, Kings County, New York",3060,418,3060,,3060,418,3060,,1665,281,54.4,10.2
1400000US36047028300,36047028300,"Census Tract 283, Kings County, New York",3648,481,3648,,3648,481,3648,,798,305,21.9,7.6
1400000US36047028400,36047028400,"Census Tract 284, Kings County, New York",3791,440,3791,,3791,440,3791,,2416,458,63.7,10.1
1400000US36047028501,36047028501,"Census Tract 285.01, Kings County, New York",377,280,377,,377,280,377,,161,89,42.7,40.7
1400000US36047028502,36047028502,"Census Tract 285.02, Kings County, New York",2733,186,2733,,2733,186,2733,,835,217,30.6,7.8
1400000US36047028600,36047028600,"Census Tract 286, Kings County, New York",4387,614,4387,,4387,614,4387,,2616,437,59.6,11.7
1400000US36047028700,36047028700,"Census Tract 287, Kings County, New York",2747,401,2747,,2747,401,2747,,594,281,21.6,9.6
1400000US36047028800,36047028800,"Census Tract 288, Kings County, New York",2907,407,2907,,2907,407,2907,,1403,303,48.3,9.6
1400000US36047028900,36047028900,"Census Tract 289, Kings County, New York",3599,467,3599,,3599,467,3599,,967,344,26.9,10.5
1400000US36047029000,36047029000,"Census Tract 290, Kings County, New York",3799,418,3799,,3799,418,3799,,2624,384,69.1,8.3
1400000US36047029100,36047029100,"Census Tract 291, Kings County, New York",2922,555,2922,,2922,555,2922,,208,143,7.1,4.9
1400000US36047029200,36047029200,"Census Tract 292, Kings County, New York",2273,276,2273,,2273,276,2273,,1372,202,60.4,9.5
1400000US36047029300,36047029300,"Census Tract 293, Kings County, New York",3189,424,3189,,3189,424,3189,,463,288,14.5,8.9
1400000US36047029400,36047029400,"Census Tract 294, Kings County, New York",2390,393,2390,,2390,393,2390,,1748,380,73.1,8.8
1400000US36047029500,36047029500,"Census Tract 295, Kings County, New York",3855,483,3855,,3855,483,3855,,586,236,15.2,5.8
1400000US36047029600,36047029600,"Census Tract 296, Kings County, New York",4376,475,4376,,4376,475,4376,,3192,420,72.9,8.8
1400000US36047029700,36047029700,"Census Tract 297, Kings County, New York",3794,397,3794,,3794,397,3794,,508,295,13.4,7.3
1400000US36047029800,36047029800,"Census Tract 298, Kings County, New York",3862,431,3862,,3862,431,3862,,2337,469,60.5,11.6
1400000US36047029900,36047029900,"Census Tract 299, Kings County, New York",2496,399,2496,,2496,399,2496,,77,55,3.1,2.2
1400000US36047030000,36047030000,"Census Tract 300, Kings County, New York",3248,455,3248,,3248,455,3248,,1555,241,47.9,7.5
1400000US36047030100,36047030100,"Census Tract 301, Kings County, New York",2525,448,2525,,2525,448,2525,,144,118,5.7,5.1
1400000US36047030200,36047030200,"Census Tract 302, Kings County, New York",3953,397,3953,,3953,397,3953,,1484,299,37.5,7.1
1400000US36047030300,36047030300,"Census Tract 303, Kings County, New York",5114,603,5114,,5114,603,5114,,36,34,0.7,0.7
1400000US36047030400,36047030400,"Census Tract 304, Kings County, New York",3944,483,3944,,3944,483,3944,,2094,285,53.1,8.5
1400000US36047030500,36047030500,"Census Tract 305, Kings County, New York",6326,521,6326,,6326,521,6326,,2084,379,32.9,5.4
1400000US36047030600,36047030600,"Census Tract 306, Kings County, New York",2216,238,2216,,2216,238,2216,,1265,177,57.1,7.0
1400000US36047030700,36047030700,"Census Tract 307, Kings County, New York",4069,437,4069,,4069,437,4069,,54,59,1.3,1.5
1400000US36047030800,36047030800,"Census Tract 308, Kings County, New York",2035,289,2035,,2035,289,2035,,1662,293,81.7,8.5
1400000US36047030900,36047030900,"Census Tract 309, Kings County, New York",1927,412,1927,,1927,412,1927,,155,103,8.0,5.4
1400000US36047031100,36047031100,"Census Tract 311, Kings County, New York",3101,435,3101,,3101,435,3101,,260,226,8.4,6.7
1400000US36047031300,36047031300,"Census Tract 313, Kings County, New York",4429,633,4429,,4429,633,4429,,468,189,10.6,4.2
1400000US36047031400,36047031400,"Census Tract 314, Kings County, New York",4400,556,4400,,4400,556,4400,,3093,406,70.3,10.7
1400000US36047031500,36047031500,"Census Tract 315, Kings County, New York",5078,547,5078,,5078,547,5078,,925,229,18.2,4.9
1400000US36047031701,36047031701,"Census Tract 317.01, Kings County, New York",3220,430,3220,,3220,430,3220,,482,185,15.0,5.5
1400000US36047031702,36047031702,"Census Tract 317.02, Kings County, New York",3595,434,3595,,3595,434,3595,,528,177,14.7,5.3
1400000US36047031900,36047031900,"Census Tract 319, Kings County, New York",3767,492,3767,,3767,492,3767,,544,341,14.4,8.7
1400000US36047032100,36047032100,"Census Tract 321, Kings County, New York",5986,590,5986,,5986,590,5986,,653,233,10.9,4.2
1400000US36047032300,36047032300,"Census Tract 323, Kings County, New York",3796,405,3796,,3796,405,3796,,442,154,11.6,4.0
1400000US36047032500,36047032500,"Census Tract 325, Kings County, New York",6314,578,6314,,6314,578,6314,,469,367,7.4,5.5
1400000US36047032600,36047032600,"Census Tract 326, Kings County, New York",6815,725,6815,,6815,725,6815,,1404,408,20.6,5.5
1400000US36047032700,36047032700,"Census Tract 327, Kings County, New York",2646,340,2646,,2646,340,2646,,402,210,15.2,7.9
