Id,Id2,Geography,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC04_VC78
1400000US36085017005,36085017005,"Census Tract 170.05, Richmond County, New York",4467,293,4467,,4186,309,93.7,3.7
1400000US36085017007,36085017007,"Census Tract 170.07, Richmond County, New York",4945,328,4945,,3882,396,78.5,4.8
1400000US36085017008,36085017008,"Census Tract 170.08, Richmond County, New York",7013,398,7013,,6614,443,94.3,3.1
1400000US36085017009,36085017009,"Census Tract 170.09, Richmond County, New York",4106,360,4106,,4041,363,98.4,1.0
1400000US36085017010,36085017010,"Census Tract 170.10, Richmond County, New York",8555,486,8555,,7980,532,93.3,1.9
1400000US36085017011,36085017011,"Census Tract 170.11, Richmond County, New York",4996,320,4996,,4829,348,96.7,2.6
1400000US36085017012,36085017012,"Census Tract 170.12, Richmond County, New York",4404,410,4404,,4126,408,93.7,5.4
1400000US36085017300,36085017300,"Census Tract 173, Richmond County, New York",2378,231,2378,,1306,207,54.9,7.5
1400000US36085017600,36085017600,"Census Tract 176, Richmond County, New York",4669,337,4669,,4507,345,96.5,2.8
1400000US36085017700,36085017700,"Census Tract 177, Richmond County, New York",7201,560,7201,,5917,541,82.2,5.3
1400000US36085018100,36085018100,"Census Tract 181, Richmond County, New York",3097,392,3097,,2856,414,92.2,4.3
1400000US36085018701,36085018701,"Census Tract 187.01, Richmond County, New York",1726,162,1726,,1422,169,82.4,8.2
1400000US36085018702,36085018702,"Census Tract 187.02, Richmond County, New York",7458,654,7458,,4677,677,62.7,6.7
1400000US36085018901,36085018901,"Census Tract 189.01, Richmond County, New York",5143,442,5143,,4188,382,81.4,7.7
1400000US36085018902,36085018902,"Census Tract 189.02, Richmond County, New York",5231,450,5231,,3283,420,62.8,7.9
1400000US36085019700,36085019700,"Census Tract 197, Richmond County, New York",1816,137,1816,,1584,158,87.2,7.3
1400000US36085019800,36085019800,"Census Tract 198, Richmond County, New York",6813,654,6813,,6546,656,96.1,3.2
1400000US36085020100,36085020100,"Census Tract 201, Richmond County, New York",3580,402,3580,,2843,381,79.4,8.6
1400000US36085020700,36085020700,"Census Tract 207, Richmond County, New York",5113,773,5113,,2493,668,48.8,9.2
1400000US36085020801,36085020801,"Census Tract 208.01, Richmond County, New York",8688,539,8688,,8033,537,92.5,3.0
1400000US36085020803,36085020803,"Census Tract 208.03, Richmond County, New York",6116,562,6116,,6016,571,98.4,1.4
1400000US36085020804,36085020804,"Census Tract 208.04, Richmond County, New York",5493,347,5493,,5032,383,91.6,5.1
1400000US36085021300,36085021300,"Census Tract 213, Richmond County, New York",5088,711,5088,,3051,694,60.0,10.2
1400000US36085022300,36085022300,"Census Tract 223, Richmond County, New York",2663,452,2663,,1307,340,49.1,11.6
1400000US36085022600,36085022600,"Census Tract 226, Richmond County, New York",8939,719,8939,,7535,764,84.3,5.0
1400000US36085022800,36085022800,"Census Tract 228, Richmond County, New York",228,292,228,,228,292,100.0,13.3
1400000US36085023100,36085023100,"Census Tract 231, Richmond County, New York",4342,588,4342,,2162,598,49.8,9.3
1400000US36085023900,36085023900,"Census Tract 239, Richmond County, New York",2909,417,2909,,1482,323,50.9,12.0
1400000US36085024401,36085024401,"Census Tract 244.01, Richmond County, New York",6379,499,6379,,6259,501,98.1,1.4
1400000US36085024402,36085024402,"Census Tract 244.02, Richmond County, New York",4076,375,4076,,3694,402,90.6,6.6
1400000US36085024700,36085024700,"Census Tract 247, Richmond County, New York",2708,293,2708,,1684,395,62.2,9.8
1400000US36085024800,36085024800,"Census Tract 248, Richmond County, New York",5065,366,5065,,4761,386,94.0,4.4
1400000US36085025100,36085025100,"Census Tract 251, Richmond County, New York",5747,481,5747,,5345,460,93.0,4.2
1400000US36085027301,36085027301,"Census Tract 273.01, Richmond County, New York",3929,384,3929,,3177,416,80.9,6.5
1400000US36085027302,36085027302,"Census Tract 273.02, Richmond County, New York",4261,489,4261,,3036,527,71.3,8.5
1400000US36085027702,36085027702,"Census Tract 277.02, Richmond County, New York",5824,379,5824,,4794,378,82.3,4.1
1400000US36085027704,36085027704,"Census Tract 277.04, Richmond County, New York",4079,529,4079,,3428,525,84.0,4.9
1400000US36085027705,36085027705,"Census Tract 277.05, Richmond County, New York",5620,540,5620,,3986,529,70.9,6.5
1400000US36085027706,36085027706,"Census Tract 277.06, Richmond County, New York",3172,355,3172,,2204,409,69.5,12.6
1400000US36085027900,36085027900,"Census Tract 279, Richmond County, New York",2275,276,2275,,2165,262,95.2,3.3
1400000US36085029102,36085029102,"Census Tract 291.02, Richmond County, New York",2459,285,2459,,1979,258,80.5,8.6
1400000US36085029103,36085029103,"Census Tract 291.03, Richmond County, New York",7610,592,7610,,6979,605,91.7,3.3
1400000US36085029104,36085029104,"Census Tract 291.04, Richmond County, New York",6702,635,6702,,5885,695,87.8,3.3
1400000US36085030301,36085030301,"Census Tract 303.01, Richmond County, New York",5138,463,5138,,3395,545,66.1,7.2
1400000US36085030302,36085030302,"Census Tract 303.02, Richmond County, New York",6248,515,6248,,3098,460,49.6,6.2
1400000US36085031901,36085031901,"Census Tract 319.01, Richmond County, New York",3023,435,3023,,1031,477,34.1,13.2
1400000US36085031902,36085031902,"Census Tract 319.02, Richmond County, New York",4489,521,4489,,1362,426,30.3,8.5
1400000US36085032300,36085032300,"Census Tract 323, Richmond County, New York",1135,151,1135,,482,137,42.5,11.2
1400000US36085990100,36085990100,"Census Tract 9901, Richmond County, New York",0,12,0,,0,12,,
1400000US36087010101,36087010101,"Census Tract 101.01, Rockland County, New York",5536,272,5536,,5049,291,91.2,4.5
1400000US36087010102,36087010102,"Census Tract 101.02, Rockland County, New York",5146,307,5146,,4184,387,81.3,8.1
1400000US36087010200,36087010200,"Census Tract 102, Rockland County, New York",4480,325,4480,,3710,487,82.8,7.9
1400000US36087010501,36087010501,"Census Tract 105.01, Rockland County, New York",5269,350,5269,,4533,340,86.0,4.0
1400000US36087010502,36087010502,"Census Tract 105.02, Rockland County, New York",6863,410,6863,,4979,785,72.5,11.4
1400000US36087010503,36087010503,"Census Tract 105.03, Rockland County, New York",2343,158,2343,,1581,217,67.5,8.2
1400000US36087010601,36087010601,"Census Tract 106.01, Rockland County, New York",3976,293,3976,,3391,390,85.3,5.5
1400000US36087010602,36087010602,"Census Tract 106.02, Rockland County, New York",6431,290,6431,,3926,606,61.0,8.9
1400000US36087010701,36087010701,"Census Tract 107.01, Rockland County, New York",4338,377,4338,,2156,458,49.7,8.8
1400000US36087010702,36087010702,"Census Tract 107.02, Rockland County, New York",4167,382,4167,,2267,524,54.4,11.5
1400000US36087010703,36087010703,"Census Tract 107.03, Rockland County, New York",3447,318,3447,,2038,330,59.1,8.1
1400000US36087010801,36087010801,"Census Tract 108.01, Rockland County, New York",4164,306,4164,,3444,334,82.7,4.5
1400000US36087010802,36087010802,"Census Tract 108.02, Rockland County, New York",5291,317,5291,,4593,342,86.8,4.4
1400000US36087010803,36087010803,"Census Tract 108.03, Rockland County, New York",5571,323,5571,,4304,320,77.3,5.2
1400000US36087010804,36087010804,"Census Tract 108.04, Rockland County, New York",4242,327,4242,,3346,350,78.9,5.7
1400000US36087010901,36087010901,"Census Tract 109.01, Rockland County, New York",5002,246,5002,,4332,290,86.6,3.7
1400000US36087010902,36087010902,"Census Tract 109.02, Rockland County, New York",4186,244,4186,,3028,318,72.3,7.1
1400000US36087011000,36087011000,"Census Tract 110, Rockland County, New York",2052,134,2052,,1829,133,89.1,4.1
1400000US36087011101,36087011101,"Census Tract 111.01, Rockland County, New York",6040,481,6040,,4714,436,78.0,4.4
1400000US36087011102,36087011102,"Census Tract 111.02, Rockland County, New York",5936,440,5936,,3566,423,60.1,5.7
1400000US36087011200,36087011200,"Census Tract 112, Rockland County, New York",6123,354,6123,,5037,369,82.3,4.1
1400000US36087011301,36087011301,"Census Tract 113.01, Rockland County, New York",7367,610,7367,,2133,483,29.0,6.3
1400000US36087011302,36087011302,"Census Tract 113.02, Rockland County, New York",5966,319,5966,,4521,268,75.8,4.8
1400000US36087011303,36087011303,"Census Tract 113.03, Rockland County, New York",5467,380,5467,,4723,403,86.4,5.5
1400000US36087011401,36087011401,"Census Tract 114.01, Rockland County, New York",4280,291,4280,,3757,286,87.8,3.0
1400000US36087011403,36087011403,"Census Tract 114.03, Rockland County, New York",5503,243,5503,,4984,272,90.6,3.0
1400000US36087011404,36087011404,"Census Tract 114.04, Rockland County, New York",4175,489,4175,,3037,497,72.7,5.3
1400000US36087011405,36087011405,"Census Tract 114.05, Rockland County, New York",3775,272,3775,,2769,403,73.4,9.1
1400000US36087011501,36087011501,"Census Tract 115.01, Rockland County, New York",8066,514,8066,,7226,547,89.6,3.5
1400000US36087011502,36087011502,"Census Tract 115.02, Rockland County, New York",8182,620,8182,,4843,449,59.2,6.1
1400000US36087011504,36087011504,"Census Tract 115.04, Rockland County, New York",7629,607,7629,,1521,391,19.9,4.7
1400000US36087011505,36087011505,"Census Tract 115.05, Rockland County, New York",3211,231,3211,,3122,232,97.2,2.8
1400000US36087011506,36087011506,"Census Tract 115.06, Rockland County, New York",4373,251,4373,,4238,240,96.9,1.8
1400000US36087011601,36087011601,"Census Tract 116.01, Rockland County, New York",3349,357,3349,,2871,413,85.7,8.0
1400000US36087011602,36087011602,"Census Tract 116.02, Rockland County, New York",6037,451,6037,,5309,453,87.9,3.7
1400000US36087011603,36087011603,"Census Tract 116.03, Rockland County, New York",5390,390,5390,,4801,377,89.1,3.2
1400000US36087011700,36087011700,"Census Tract 117, Rockland County, New York",2998,81,2998,,2658,159,88.7,4.9
1400000US36087011800,36087011800,"Census Tract 118, Rockland County, New York",880,157,880,,467,117,53.1,12.2
1400000US36087011901,36087011901,"Census Tract 119.01, Rockland County, New York",3533,228,3533,,3126,289,88.5,6.5
1400000US36087011902,36087011902,"Census Tract 119.02, Rockland County, New York",3461,259,3461,,2367,310,68.4,9.8
1400000US36087012000,36087012000,"Census Tract 120, Rockland County, New York",3809,240,3809,,3049,327,80.0,6.3
1400000US36087012101,36087012101,"Census Tract 121.01, Rockland County, New York",6162,606,6162,,6134,605,99.5,0.5
1400000US36087012102,36087012102,"Census Tract 121.02, Rockland County, New York",7174,796,7174,,6980,761,97.3,3.7
1400000US36087012103,36087012103,"Census Tract 121.03, Rockland County, New York",5215,522,5215,,5114,538,98.1,2.5
1400000US36087012105,36087012105,"Census Tract 121.05, Rockland County, New York",4870,694,4870,,4430,654,91.0,4.9
1400000US36087012106,36087012106,"Census Tract 121.06, Rockland County, New York",4123,409,4123,,2914,343,70.7,8.3
1400000US36087012202,36087012202,"Census Tract 122.02, Rockland County, New York",6237,615,6237,,776,293,12.4,4.9
1400000US36087012203,36087012203,"Census Tract 122.03, Rockland County, New York",2982,355,2982,,2747,326,92.1,5.4
1400000US36087012204,36087012204,"Census Tract 122.04, Rockland County, New York",3166,493,3166,,2606,482,82.3,9.5
1400000US36087012300,36087012300,"Census Tract 123, Rockland County, New York",6286,571,6286,,772,329,12.3,5.3
1400000US36087012401,36087012401,"Census Tract 124.01, Rockland County, New York",4809,576,4809,,1425,335,29.6,6.9
1400000US36087012402,36087012402,"Census Tract 124.02, Rockland County, New York",5816,884,5816,,927,454,15.9,8.1
1400000US36087012501,36087012501,"Census Tract 125.01, Rockland County, New York",5641,401,5641,,4510,462,80.0,6.3
1400000US36087012502,36087012502,"Census Tract 125.02, Rockland County, New York",4937,294,4937,,3370,375,68.3,5.5
1400000US36087012600,36087012600,"Census Tract 126, Rockland County, New York",6292,371,6292,,5681,387,90.3,5.6
1400000US36087012700,36087012700,"Census Tract 127, Rockland County, New York",4223,300,4223,,3809,320,90.2,4.4
1400000US36087012800,36087012800,"Census Tract 128, Rockland County, New York",6613,242,6613,,5740,292,86.8,3.9
1400000US36087013001,36087013001,"Census Tract 130.01, Rockland County, New York",3005,284,3005,,2265,246,75.4,7.0
1400000US36087013002,36087013002,"Census Tract 130.02, Rockland County, New York",5598,308,5598,,4444,316,79.4,4.4
1400000US36087013003,36087013003,"Census Tract 130.03, Rockland County, New York",3340,246,3340,,2797,318,83.7,7.8
1400000US36087013100,36087013100,"Census Tract 131, Rockland County, New York",6120,21,6120,,4542,384,74.2,6.3
1400000US36087013200,36087013200,"Census Tract 132, Rockland County, New York",3538,28,3538,,2655,210,75.0,5.9
1400000US36087013300,36087013300,"Census Tract 133, Rockland County, New York",2531,14,2531,,2196,191,86.8,7.5
1400000US36087013401,36087013401,"Census Tract 134.01, Rockland County, New York",4291,329,4291,,3501,356,81.6,6.5
1400000US36087013402,36087013402,"Census Tract 134.02, Rockland County, New York",4046,316,4046,,3362,352,83.1,5.5
1400000US36103110101,36103110101,"Census Tract 1101.01, Suffolk County, New York",3670,17,3670,,3552,61,96.8,1.7
1400000US36103110102,36103110102,"Census Tract 1101.02, Suffolk County, New York",4974,242,4974,,4871,242,97.9,1.0
1400000US36103110200,36103110200,"Census Tract 1102, Suffolk County, New York",4976,398,4976,,4814,408,96.7,2.3
1400000US36103110300,36103110300,"Census Tract 1103, Suffolk County, New York",5041,522,5041,,4941,526,98.0,1.3
1400000US36103110401,36103110401,"Census Tract 1104.01, Suffolk County, New York",2882,204,2882,,2855,194,99.1,1.0
1400000US36103110402,36103110402,"Census Tract 1104.02, Suffolk County, New York",3035,194,3035,,2879,203,94.9,4.3
1400000US36103110501,36103110501,"Census Tract 1105.01, Suffolk County, New York",3230,190,3230,,3177,192,98.4,1.5
1400000US36103110502,36103110502,"Census Tract 1105.02, Suffolk County, New York",2753,225,2753,,2643,211,96.0,2.8
1400000US36103110600,36103110600,"Census Tract 1106, Suffolk County, New York",7405,22,7405,,7040,223,95.1,3.0
1400000US36103110801,36103110801,"Census Tract 1108.01, Suffolk County, New York",1969,157,1969,,1946,157,98.8,0.9
1400000US36103110803,36103110803,"Census Tract 1108.03, Suffolk County, New York",5779,402,5779,,5430,419,94.0,2.8
1400000US36103110901,36103110901,"Census Tract 1109.01, Suffolk County, New York",2809,391,2809,,2561,318,91.2,11.5
1400000US36103110902,36103110902,"Census Tract 1109.02, Suffolk County, New York",4034,430,4034,,2388,396,59.2,9.0
1400000US36103111001,36103111001,"Census Tract 1110.01, Suffolk County, New York",2252,228,2252,,1794,234,79.7,8.3
1400000US36103111002,36103111002,"Census Tract 1110.02, Suffolk County, New York",4943,496,4943,,2749,562,55.6,8.6
1400000US36103111100,36103111100,"Census Tract 1111, Suffolk County, New York",9088,806,9088,,5456,977,60.0,11.6
1400000US36103111201,36103111201,"Census Tract 1112.01, Suffolk County, New York",4155,576,4155,,2641,490,63.6,11.3
1400000US36103111202,36103111202,"Census Tract 1112.02, Suffolk County, New York",4490,377,4490,,3432,453,76.4,11.0
1400000US36103111300,36103111300,"Census Tract 1113, Suffolk County, New York",4826,280,4826,,4555,302,94.4,3.8
1400000US36103111401,36103111401,"Census Tract 1114.01, Suffolk County, New York",1393,145,1393,,1308,146,93.9,4.2
1400000US36103111402,36103111402,"Census Tract 1114.02, Suffolk County, New York",5121,294,5121,,4624,411,90.3,4.9
1400000US36103111503,36103111503,"Census Tract 1115.03, Suffolk County, New York",4500,462,4500,,3580,331,79.6,9.2
1400000US36103111504,36103111504,"Census Tract 1115.04, Suffolk County, New York",1515,117,1515,,1152,167,76.0,13.7
1400000US36103111505,36103111505,"Census Tract 1115.05, Suffolk County, New York",6935,474,6935,,4028,388,58.1,5.8
1400000US36103111506,36103111506,"Census Tract 1115.06, Suffolk County, New York",3570,299,3570,,2257,336,63.2,10.1
1400000US36103111601,36103111601,"Census Tract 1116.01, Suffolk County, New York",3674,320,3674,,3507,317,95.5,2.8
1400000US36103111602,36103111602,"Census Tract 1116.02, Suffolk County, New York",3302,240,3302,,3127,224,94.7,5.4
1400000US36103111701,36103111701,"Census Tract 1117.01, Suffolk County, New York",5911,451,5911,,5582,474,94.4,2.4
1400000US36103111703,36103111703,"Census Tract 1117.03, Suffolk County, New York",3166,165,3166,,3039,206,96.0,3.4
1400000US36103111704,36103111704,"Census Tract 1117.04, Suffolk County, New York",3113,154,3113,,3077,161,98.8,1.1
1400000US36103111801,36103111801,"Census Tract 1118.01, Suffolk County, New York",5619,272,5619,,5149,255,91.6,2.8
1400000US36103111802,36103111802,"Census Tract 1118.02, Suffolk County, New York",2953,180,2953,,2860,204,96.9,2.6
1400000US36103111803,36103111803,"Census Tract 1118.03, Suffolk County, New York",2669,128,2669,,2351,153,88.1,5.1
1400000US36103111804,36103111804,"Census Tract 1118.04, Suffolk County, New York",2432,149,2432,,2205,166,90.7,5.0
1400000US36103111900,36103111900,"Census Tract 1119, Suffolk County, New York",5130,316,5130,,4617,316,90.0,3.7
1400000US36103112001,36103112001,"Census Tract 1120.01, Suffolk County, New York",4472,301,4472,,3858,352,86.3,6.0
1400000US36103112002,36103112002,"Census Tract 1120.02, Suffolk County, New York",4895,224,4895,,4459,263,91.1,3.9
1400000US36103112102,36103112102,"Census Tract 1121.02, Suffolk County, New York",3905,292,3905,,3465,374,88.7,5.5
1400000US36103112103,36103112103,"Census Tract 1121.03, Suffolk County, New York",4464,311,4464,,4321,323,96.8,1.7
1400000US36103112104,36103112104,"Census Tract 1121.04, Suffolk County, New York",2437,202,2437,,1881,251,77.2,7.3
1400000US36103112204,36103112204,"Census Tract 1122.04, Suffolk County, New York",3840,185,3840,,3672,215,95.6,3.0
1400000US36103112206,36103112206,"Census Tract 1122.06, Suffolk County, New York",8566,631,8566,,7314,805,85.4,5.7
1400000US36103112210,36103112210,"Census Tract 1122.10, Suffolk County, New York",6902,453,6902,,5652,411,81.9,3.9
1400000US36103112211,36103112211,"Census Tract 1122.11, Suffolk County, New York",4671,231,4671,,4207,235,90.1,3.0
1400000US36103112212,36103112212,"Census Tract 1122.12, Suffolk County, New York",3446,272,3446,,2620,318,76.0,8.0
1400000US36103112213,36103112213,"Census Tract 1122.13, Suffolk County, New York",5224,238,5224,,3988,312,76.3,5.4
1400000US36103112214,36103112214,"Census Tract 1122.14, Suffolk County, New York",7311,657,7311,,5822,747,79.6,8.7
1400000US36103122300,36103122300,"Census Tract 1223, Suffolk County, New York",4366,356,4366,,3376,362,77.3,8.5
1400000US36103122403,36103122403,"Census Tract 1224.03, Suffolk County, New York",2566,215,2566,,705,199,27.5,7.3
1400000US36103122404,36103122404,"Census Tract 1224.04, Suffolk County, New York",3667,260,3667,,3046,324,83.1,6.8
1400000US36103122405,36103122405,"Census Tract 1224.05, Suffolk County, New York",3988,311,3988,,742,143,18.6,3.7
1400000US36103122406,36103122406,"Census Tract 1224.06, Suffolk County, New York",5201,570,5201,,766,367,14.7,7.1
1400000US36103122501,36103122501,"Census Tract 1225.01, Suffolk County, New York",3661,435,3661,,672,221,18.4,5.7
1400000US36103122502,36103122502,"Census Tract 1225.02, Suffolk County, New York",4496,434,4496,,310,181,6.9,4.2
1400000US36103122601,36103122601,"Census Tract 1226.01, Suffolk County, New York",5674,386,5674,,4697,398,82.8,5.1
1400000US36103122602,36103122602,"Census Tract 1226.02, Suffolk County, New York",4904,267,4904,,4101,323,83.6,5.8
1400000US36103122603,36103122603,"Census Tract 1226.03, Suffolk County, New York",5641,368,5641,,4896,334,86.8,4.1
1400000US36103122704,36103122704,"Census Tract 1227.04, Suffolk County, New York",1950,165,1950,,1542,202,79.1,10.8
1400000US36103122705,36103122705,"Census Tract 1227.05, Suffolk County, New York",2573,264,2573,,2034,378,79.1,9.5
1400000US36103122706,36103122706,"Census Tract 1227.06, Suffolk County, New York",3491,328,3491,,3005,340,86.1,6.4
1400000US36103122707,36103122707,"Census Tract 1227.07, Suffolk County, New York",3411,299,3411,,2587,390,75.8,12.3
1400000US36103122801,36103122801,"Census Tract 1228.01, Suffolk County, New York",6027,396,6027,,2737,424,45.4,6.1
1400000US36103122802,36103122802,"Census Tract 1228.02, Suffolk County, New York",4156,295,4156,,3393,318,81.6,4.9
1400000US36103122901,36103122901,"Census Tract 1229.01, Suffolk County, New York",6523,407,6523,,5743,627,88.0,6.3
1400000US36103122902,36103122902,"Census Tract 1229.02, Suffolk County, New York",4494,401,4494,,4225,406,94.0,5.2
1400000US36103123001,36103123001,"Census Tract 1230.01, Suffolk County, New York",6265,425,6265,,5489,446,87.6,5.8
1400000US36103123002,36103123002,"Census Tract 1230.02, Suffolk County, New York",4559,390,4559,,3551,483,77.9,7.3
1400000US36103123101,36103123101,"Census Tract 1231.01, Suffolk County, New York",3597,386,3597,,3090,357,85.9,7.6
1400000US36103123102,36103123102,"Census Tract 1231.02, Suffolk County, New York",3685,223,3685,,3204,271,86.9,6.8
1400000US36103123201,36103123201,"Census Tract 1232.01, Suffolk County, New York",2111,317,2111,,1005,213,47.6,8.5
1400000US36103123202,36103123202,"Census Tract 1232.02, Suffolk County, New York",9330,1229,9330,,2661,771,28.5,8.9
1400000US36103123301,36103123301,"Census Tract 1233.01, Suffolk County, New York",8357,786,8357,,2436,654,29.1,7.8
1400000US36103123302,36103123302,"Census Tract 1233.02, Suffolk County, New York",1746,476,1746,,410,270,23.5,13.3
1400000US36103123401,36103123401,"Census Tract 1234.01, Suffolk County, New York",4364,500,4364,,3890,514,89.1,5.0
1400000US36103123402,36103123402,"Census Tract 1234.02, Suffolk County, New York",7454,650,7454,,6281,644,84.3,6.0
1400000US36103123500,36103123500,"Census Tract 1235, Suffolk County, New York",6289,325,6289,,4257,538,67.7,9.7
1400000US36103123600,36103123600,"Census Tract 1236, Suffolk County, New York",3305,326,3305,,3234,313,97.9,2.1
1400000US36103123701,36103123701,"Census Tract 1237.01, Suffolk County, New York",6637,601,6637,,4298,754,64.8,7.8
1400000US36103123702,36103123702,"Census Tract 1237.02, Suffolk County, New York",7859,948,7859,,6131,876,78.0,8.2
1400000US36103123801,36103123801,"Census Tract 1238.01, Suffolk County, New York",4143,361,4143,,3876,343,93.6,6.3
1400000US36103123802,36103123802,"Census Tract 1238.02, Suffolk County, New York",3516,386,3516,,3453,384,98.2,1.7
1400000US36103123900,36103123900,"Census Tract 1239, Suffolk County, New York",4900,441,4900,,4382,427,89.4,7.5
1400000US36103124001,36103124001,"Census Tract 1240.01, Suffolk County, New York",4518,420,4518,,4326,451,95.8,3.3
1400000US36103124002,36103124002,"Census Tract 1240.02, Suffolk County, New York",3654,262,3654,,3620,263,99.1,0.9
1400000US36103124101,36103124101,"Census Tract 1241.01, Suffolk County, New York",4822,367,4822,,4549,365,94.3,2.0
1400000US36103124102,36103124102,"Census Tract 1241.02, Suffolk County, New York",3439,410,3439,,3236,270,94.1,8.8
1400000US36103124200,36103124200,"Census Tract 1242, Suffolk County, New York",5945,466,5945,,5631,579,94.7,5.1
1400000US36103124300,36103124300,"Census Tract 1243, Suffolk County, New York",6628,389,6628,,5846,468,88.2,5.9
1400000US36103124401,36103124401,"Census Tract 1244.01, Suffolk County, New York",3808,309,3808,,3588,313,94.2,3.1
1400000US36103124402,36103124402,"Census Tract 1244.02, Suffolk County, New York",3910,408,3910,,3851,411,98.5,1.9
1400000US36103124500,36103124500,"Census Tract 1245, Suffolk County, New York",5132,271,5132,,4425,462,86.2,8.5
1400000US36103124601,36103124601,"Census Tract 1246.01, Suffolk County, New York",2811,158,2811,,2687,182,95.6,3.7
1400000US36103124602,36103124602,"Census Tract 1246.02, Suffolk County, New York",4232,249,4232,,3987,249,94.2,3.1
1400000US36103134702,36103134702,"Census Tract 1347.02, Suffolk County, New York",5551,477,5551,,5105,534,92.0,7.9
1400000US36103134703,36103134703,"Census Tract 1347.03, Suffolk County, New York",4147,293,4147,,3868,323,93.3,3.4
1400000US36103134704,36103134704,"Census Tract 1347.04, Suffolk County, New York",2707,256,2707,,2492,285,92.1,7.7
1400000US36103134902,36103134902,"Census Tract 1349.02, Suffolk County, New York",4878,314,4878,,4667,290,95.7,2.4
1400000US36103134903,36103134903,"Census Tract 1349.03, Suffolk County, New York",1340,109,1340,,1234,130,92.1,10.9
1400000US36103134904,36103134904,"Census Tract 1349.04, Suffolk County, New York",6380,462,6380,,5999,432,94.0,2.6
1400000US36103134906,36103134906,"Census Tract 1349.06, Suffolk County, New York",5595,274,5595,,5493,285,98.2,1.4
1400000US36103134907,36103134907,"Census Tract 1349.07, Suffolk County, New York",4932,446,4932,,4809,430,97.5,2.0
1400000US36103135002,36103135002,"Census Tract 1350.02, Suffolk County, New York",5182,280,5182,,5076,264,98.0,2.4
1400000US36103135003,36103135003,"Census Tract 1350.03, Suffolk County, New York",4549,326,4549,,4429,336,97.4,2.9
1400000US36103135004,36103135004,"Census Tract 1350.04, Suffolk County, New York",2964,181,2964,,2907,178,98.1,1.3
1400000US36103135005,36103135005,"Census Tract 1350.05, Suffolk County, New York",3282,297,3282,,3170,304,96.6,2.5
1400000US36103135101,36103135101,"Census Tract 1351.01, Suffolk County, New York",3839,168,3839,,3249,353,84.6,8.6
1400000US36103135102,36103135102,"Census Tract 1351.02, Suffolk County, New York",4324,282,4324,,4141,254,95.8,3.2
1400000US36103135103,36103135103,"Census Tract 1351.03, Suffolk County, New York",4939,282,4939,,4767,304,96.5,2.4
1400000US36103135104,36103135104,"Census Tract 1351.04, Suffolk County, New York",5436,311,5436,,5312,332,97.7,1.7
1400000US36103135201,36103135201,"Census Tract 1352.01, Suffolk County, New York",2080,155,2080,,2054,158,98.8,1.2
1400000US36103135204,36103135204,"Census Tract 1352.04, Suffolk County, New York",4402,299,4402,,4261,315,96.8,2.3
1400000US36103135205,36103135205,"Census Tract 1352.05, Suffolk County, New York",5074,209,5074,,4714,239,92.9,2.5
1400000US36103135208,36103135208,"Census Tract 1352.08, Suffolk County, New York",2983,241,2983,,2951,240,98.9,0.9
1400000US36103135209,36103135209,"Census Tract 1352.09, Suffolk County, New York",3435,244,3435,,3289,246,95.7,2.7
1400000US36103135301,36103135301,"Census Tract 1353.01, Suffolk County, New York",4005,246,4005,,3852,261,96.2,3.6
1400000US36103135303,36103135303,"Census Tract 1353.03, Suffolk County, New York",4508,374,4508,,4202,391,93.2,5.1
1400000US36103135304,36103135304,"Census Tract 1353.04, Suffolk County, New York",3260,309,3260,,3111,252,95.4,3.5
1400000US36103135401,36103135401,"Census Tract 1354.01, Suffolk County, New York",6680,584,6680,,5882,536,88.1,6.5
1400000US36103135402,36103135402,"Census Tract 1354.02, Suffolk County, New York",7110,356,7110,,6627,363,93.2,3.3
1400000US36103135403,36103135403,"Census Tract 1354.03, Suffolk County, New York",4475,232,4475,,4068,323,90.9,5.0
1400000US36103145602,36103145602,"Census Tract 1456.02, Suffolk County, New York",5760,512,5760,,3223,626,56.0,9.7
1400000US36103145603,36103145603,"Census Tract 1456.03, Suffolk County, New York",6599,621,6599,,3145,624,47.7,9.3
1400000US36103145604,36103145604,"Census Tract 1456.04, Suffolk County, New York",5291,697,5291,,3018,784,57.0,11.1
1400000US36103145605,36103145605,"Census Tract 1456.05, Suffolk County, New York",3534,344,3534,,1918,330,54.3,8.9
1400000US36103145701,36103145701,"Census Tract 1457.01, Suffolk County, New York",5624,385,5624,,4681,401,83.2,5.2
1400000US36103145702,36103145702,"Census Tract 1457.02, Suffolk County, New York",6045,617,6045,,3199,762,52.9,12.6
1400000US36103145703,36103145703,"Census Tract 1457.03, Suffolk County, New York",6241,664,6241,,3826,639,61.3,8.7
1400000US36103145704,36103145704,"Census Tract 1457.04, Suffolk County, New York",7150,620,7150,,4405,673,61.6,7.3
1400000US36103145803,36103145803,"Census Tract 1458.03, Suffolk County, New York",5000,426,5000,,4743,451,94.9,3.0
1400000US36103145804,36103145804,"Census Tract 1458.04, Suffolk County, New York",3336,24,3336,,2352,214,70.5,6.3
1400000US36103145805,36103145805,"Census Tract 1458.05, Suffolk County, New York",6180,457,6180,,5874,425,95.0,2.4
1400000US36103145807,36103145807,"Census Tract 1458.07, Suffolk County, New York",4493,300,4493,,4216,355,93.8,3.4
