Id,Id2,Geography,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01
1400000US36047015700,36047015700,"Census Tract 157, Kings County, New York",4264,390,97,78,2.3,1.9
1400000US36047015900,36047015900,"Census Tract 159, Kings County, New York",5456,720,204,116,3.7,2.2
1400000US36047016000,36047016000,"Census Tract 160, Kings County, New York",4513,474,988,321,21.9,6.8
1400000US36047016100,36047016100,"Census Tract 161, Kings County, New York",3227,382,189,105,5.9,3.3
1400000US36047016200,36047016200,"Census Tract 162, Kings County, New York",2646,386,224,213,8.5,7.6
1400000US36047016300,36047016300,"Census Tract 163, Kings County, New York",3217,290,368,190,11.4,5.5
1400000US36047016400,36047016400,"Census Tract 164, Kings County, New York",732,342,51,89,7.0,12.5
1400000US36047016500,36047016500,"Census Tract 165, Kings County, New York",5295,413,337,175,6.4,3.3
1400000US36047016600,36047016600,"Census Tract 166, Kings County, New York",2072,285,126,106,6.1,4.9
1400000US36047016700,36047016700,"Census Tract 167, Kings County, New York",4888,565,417,249,8.5,5.3
1400000US36047016800,36047016800,"Census Tract 168, Kings County, New York",1571,195,160,118,10.2,7.2
1400000US36047016900,36047016900,"Census Tract 169, Kings County, New York",4771,434,1256,513,26.3,9.4
1400000US36047017000,36047017000,"Census Tract 170, Kings County, New York",3698,492,607,321,16.4,8.2
1400000US36047017100,36047017100,"Census Tract 171, Kings County, New York",3862,303,194,86,5.0,2.2
1400000US36047017200,36047017200,"Census Tract 172, Kings County, New York",3269,560,149,98,4.6,3.1
1400000US36047017400,36047017400,"Census Tract 174, Kings County, New York",1981,204,118,73,6.0,3.6
1400000US36047017500,36047017500,"Census Tract 175, Kings County, New York",0,12,0,12,,
1400000US36047017600,36047017600,"Census Tract 176, Kings County, New York",1990,301,255,125,12.8,6.5
1400000US36047017700,36047017700,"Census Tract 177, Kings County, New York",0,12,0,12,,
1400000US36047017800,36047017800,"Census Tract 178, Kings County, New York",2370,294,317,152,13.4,6.4
1400000US36047017900,36047017900,"Census Tract 179, Kings County, New York",3801,328,588,247,15.5,6.2
1400000US36047018000,36047018000,"Census Tract 180, Kings County, New York",2907,548,1049,488,36.1,13.4
1400000US36047018100,36047018100,"Census Tract 181, Kings County, New York",3607,401,360,280,10.0,7.5
1400000US36047018200,36047018200,"Census Tract 182, Kings County, New York",3046,414,553,360,18.2,10.8
1400000US36047018300,36047018300,"Census Tract 183, Kings County, New York",2757,374,133,75,4.8,2.8
1400000US36047018400,36047018400,"Census Tract 184, Kings County, New York",2056,275,93,82,4.5,3.8
1400000US36047018501,36047018501,"Census Tract 185.01, Kings County, New York",4137,421,1970,455,47.6,9.5
1400000US36047018600,36047018600,"Census Tract 186, Kings County, New York",1969,216,79,44,4.0,2.3
1400000US36047018700,36047018700,"Census Tract 187, Kings County, New York",1616,242,107,80,6.6,4.8
1400000US36047018800,36047018800,"Census Tract 188, Kings County, New York",3188,312,238,195,7.5,6.1
1400000US36047019000,36047019000,"Census Tract 190, Kings County, New York",5398,562,1416,460,26.2,7.9
1400000US36047019100,36047019100,"Census Tract 191, Kings County, New York",2652,476,789,348,29.8,10.7
1400000US36047019200,36047019200,"Census Tract 192, Kings County, New York",3008,381,896,301,29.8,9.5
1400000US36047019300,36047019300,"Census Tract 193, Kings County, New York",4218,354,952,319,22.6,7.1
1400000US36047019400,36047019400,"Census Tract 194, Kings County, New York",3687,516,417,221,11.3,5.9
1400000US36047019500,36047019500,"Census Tract 195, Kings County, New York",4236,450,454,208,10.7,5.5
1400000US36047019600,36047019600,"Census Tract 196, Kings County, New York",5140,535,1570,623,30.5,11.2
1400000US36047019700,36047019700,"Census Tract 197, Kings County, New York",3285,345,395,136,12.0,4.1
1400000US36047019800,36047019800,"Census Tract 198, Kings County, New York",1853,233,308,175,16.6,8.8
1400000US36047019900,36047019900,"Census Tract 199, Kings County, New York",2704,360,296,142,10.9,4.9
1400000US36047020000,36047020000,"Census Tract 200, Kings County, New York",2169,310,258,101,11.9,4.9
1400000US36047020100,36047020100,"Census Tract 201, Kings County, New York",3574,414,281,109,7.9,3.2
1400000US36047020200,36047020200,"Census Tract 202, Kings County, New York",2025,234,126,113,6.2,5.6
1400000US36047020300,36047020300,"Census Tract 203, Kings County, New York",1763,163,332,169,18.8,9.6
1400000US36047020400,36047020400,"Census Tract 204, Kings County, New York",1640,238,140,113,8.5,6.8
1400000US36047020500,36047020500,"Census Tract 205, Kings County, New York",2679,335,180,74,6.7,2.9
1400000US36047020600,36047020600,"Census Tract 206, Kings County, New York",2580,326,166,127,6.4,5.2
1400000US36047020700,36047020700,"Census Tract 207, Kings County, New York",4477,436,212,139,4.7,3.1
1400000US36047020800,36047020800,"Census Tract 208, Kings County, New York",3038,437,276,137,9.1,4.7
1400000US36047021000,36047021000,"Census Tract 210, Kings County, New York",4805,463,928,400,19.3,8.0
1400000US36047021100,36047021100,"Census Tract 211, Kings County, New York",1222,222,191,123,15.6,9.7
1400000US36047021200,36047021200,"Census Tract 212, Kings County, New York",5279,651,1409,378,26.7,7.6
1400000US36047021300,36047021300,"Census Tract 213, Kings County, New York",4415,396,1197,392,27.1,8.1
1400000US36047021400,36047021400,"Census Tract 214, Kings County, New York",2433,320,818,269,33.6,9.7
1400000US36047021500,36047021500,"Census Tract 215, Kings County, New York",5500,484,1135,526,20.6,8.6
1400000US36047021600,36047021600,"Census Tract 216, Kings County, New York",3989,489,1685,475,42.2,9.9
1400000US36047021700,36047021700,"Census Tract 217, Kings County, New York",3260,270,532,180,16.3,5.8
1400000US36047021800,36047021800,"Census Tract 218, Kings County, New York",4923,662,2390,780,48.5,12.7
1400000US36047021900,36047021900,"Census Tract 219, Kings County, New York",3664,345,1012,307,27.6,7.7
1400000US36047022000,36047022000,"Census Tract 220, Kings County, New York",4827,862,2092,734,43.3,11.1
1400000US36047022100,36047022100,"Census Tract 221, Kings County, New York",4397,630,1087,412,24.7,7.6
1400000US36047022200,36047022200,"Census Tract 222, Kings County, New York",4371,699,1904,711,43.6,12.2
1400000US36047022400,36047022400,"Census Tract 224, Kings County, New York",5719,691,2083,582,36.4,8.8
1400000US36047022600,36047022600,"Census Tract 226, Kings County, New York",2551,332,425,209,16.7,7.8
1400000US36047022700,36047022700,"Census Tract 227, Kings County, New York",3310,591,626,216,18.9,6.7
1400000US36047022800,36047022800,"Census Tract 228, Kings County, New York",3584,517,860,360,24.0,10.8
1400000US36047022900,36047022900,"Census Tract 229, Kings County, New York",3576,486,413,192,11.5,5.2
1400000US36047023000,36047023000,"Census Tract 230, Kings County, New York",4001,571,1792,476,44.8,9.2
1400000US36047023100,36047023100,"Census Tract 231, Kings County, New York",3322,528,733,314,22.1,7.2
1400000US36047023200,36047023200,"Census Tract 232, Kings County, New York",6250,659,3111,704,49.8,9.0
1400000US36047023300,36047023300,"Census Tract 233, Kings County, New York",5125,425,1946,500,38.0,9.1
1400000US36047023400,36047023400,"Census Tract 234, Kings County, New York",5277,621,2244,605,42.5,10.5
1400000US36047023500,36047023500,"Census Tract 235, Kings County, New York",3983,453,1874,399,47.0,10.2
1400000US36047023600,36047023600,"Census Tract 236, Kings County, New York",4992,567,2272,483,45.5,8.1
1400000US36047023800,36047023800,"Census Tract 238, Kings County, New York",3872,453,1082,297,27.9,7.5
1400000US36047024000,36047024000,"Census Tract 240, Kings County, New York",3863,512,1284,402,33.2,9.5
1400000US36047024100,36047024100,"Census Tract 241, Kings County, New York",2140,344,610,206,28.5,9.6
1400000US36047024200,36047024200,"Census Tract 242, Kings County, New York",3120,368,710,320,22.8,9.8
1400000US36047024300,36047024300,"Census Tract 243, Kings County, New York",4108,433,915,238,22.3,5.9
1400000US36047024400,36047024400,"Census Tract 244, Kings County, New York",3324,504,1061,401,31.9,11.0
1400000US36047024500,36047024500,"Census Tract 245, Kings County, New York",4046,624,944,379,23.3,8.5
1400000US36047024600,36047024600,"Census Tract 246, Kings County, New York",3422,490,717,354,21.0,9.5
1400000US36047024700,36047024700,"Census Tract 247, Kings County, New York",2020,256,398,190,19.7,8.7
1400000US36047024800,36047024800,"Census Tract 248, Kings County, New York",2897,332,590,235,20.4,8.6
1400000US36047024900,36047024900,"Census Tract 249, Kings County, New York",3598,423,824,260,22.9,6.9
1400000US36047025000,36047025000,"Census Tract 250, Kings County, New York",1727,241,365,182,21.1,9.6
1400000US36047025100,36047025100,"Census Tract 251, Kings County, New York",3560,418,1136,301,31.9,8.8
1400000US36047025200,36047025200,"Census Tract 252, Kings County, New York",5919,551,787,288,13.3,5.1
1400000US36047025300,36047025300,"Census Tract 253, Kings County, New York",2153,307,514,203,23.9,8.3
1400000US36047025400,36047025400,"Census Tract 254, Kings County, New York",3872,420,833,388,21.5,10.1
1400000US36047025500,36047025500,"Census Tract 255, Kings County, New York",5022,406,2063,482,41.1,8.8
1400000US36047025600,36047025600,"Census Tract 256, Kings County, New York",3253,334,497,193,15.3,6.1
1400000US36047025700,36047025700,"Census Tract 257, Kings County, New York",1905,322,572,176,30.0,8.9
1400000US36047025800,36047025800,"Census Tract 258, Kings County, New York",4588,441,971,372,21.2,8.0
1400000US36047025901,36047025901,"Census Tract 259.01, Kings County, New York",1750,258,499,255,28.5,15.3
1400000US36047025902,36047025902,"Census Tract 259.02, Kings County, New York",3554,416,2265,544,63.7,12.7
1400000US36047026000,36047026000,"Census Tract 260, Kings County, New York",3690,450,723,275,19.6,7.3
1400000US36047026100,36047026100,"Census Tract 261, Kings County, New York",4846,665,1263,366,26.1,7.7
1400000US36047026200,36047026200,"Census Tract 262, Kings County, New York",2488,325,349,168,14.0,6.8
1400000US36047026300,36047026300,"Census Tract 263, Kings County, New York",2027,331,412,145,20.3,7.5
1400000US36047026400,36047026400,"Census Tract 264, Kings County, New York",4511,432,1182,404,26.2,7.6
1400000US36047026500,36047026500,"Census Tract 265, Kings County, New York",3926,396,1278,350,32.6,8.3
1400000US36047026600,36047026600,"Census Tract 266, Kings County, New York",3665,474,281,203,7.7,5.7
1400000US36047026700,36047026700,"Census Tract 267, Kings County, New York",2908,395,639,225,22.0,7.1
1400000US36047026800,36047026800,"Census Tract 268, Kings County, New York",4316,535,514,188,11.9,4.6
1400000US36047026900,36047026900,"Census Tract 269, Kings County, New York",2479,357,196,120,7.9,4.9
1400000US36047027000,36047027000,"Census Tract 270, Kings County, New York",2184,411,372,173,17.0,7.4
1400000US36047027100,36047027100,"Census Tract 271, Kings County, New York",2513,277,549,284,21.8,10.4
1400000US36047027200,36047027200,"Census Tract 272, Kings County, New York",3298,489,451,233,13.7,7.2
1400000US36047027300,36047027300,"Census Tract 273, Kings County, New York",2703,321,761,209,28.2,7.9
1400000US36047027400,36047027400,"Census Tract 274, Kings County, New York",2803,369,428,252,15.3,8.8
1400000US36047027500,36047027500,"Census Tract 275, Kings County, New York",4165,446,994,380,23.9,8.9
1400000US36047027600,36047027600,"Census Tract 276, Kings County, New York",3892,600,924,292,23.7,7.0
1400000US36047027700,36047027700,"Census Tract 277, Kings County, New York",4370,512,1719,464,39.3,10.0
1400000US36047027800,36047027800,"Census Tract 278, Kings County, New York",2820,411,639,309,22.7,10.4
1400000US36047027900,36047027900,"Census Tract 279, Kings County, New York",3817,510,514,201,13.5,5.3
1400000US36047028000,36047028000,"Census Tract 280, Kings County, New York",1642,272,113,100,6.9,6.0
1400000US36047028100,36047028100,"Census Tract 281, Kings County, New York",4934,633,2259,712,45.8,10.9
1400000US36047028200,36047028200,"Census Tract 282, Kings County, New York",3060,418,607,305,19.8,8.8
1400000US36047028300,36047028300,"Census Tract 283, Kings County, New York",3580,475,1675,429,46.8,11.4
1400000US36047028400,36047028400,"Census Tract 284, Kings County, New York",3791,440,757,385,20.0,9.5
1400000US36047028501,36047028501,"Census Tract 285.01, Kings County, New York",315,277,38,56,12.1,22.6
1400000US36047028502,36047028502,"Census Tract 285.02, Kings County, New York",2733,186,1037,334,37.9,12.1
1400000US36047028600,36047028600,"Census Tract 286, Kings County, New York",4387,614,621,252,14.2,5.3
1400000US36047028700,36047028700,"Census Tract 287, Kings County, New York",2725,400,1010,313,37.1,12.0
1400000US36047028800,36047028800,"Census Tract 288, Kings County, New York",2907,407,742,353,25.5,10.1
1400000US36047028900,36047028900,"Census Tract 289, Kings County, New York",3537,441,1477,393,41.8,9.1
1400000US36047029000,36047029000,"Census Tract 290, Kings County, New York",3799,418,948,362,25.0,8.3
1400000US36047029100,36047029100,"Census Tract 291, Kings County, New York",2914,553,696,408,23.9,12.3
1400000US36047029200,36047029200,"Census Tract 292, Kings County, New York",2273,276,445,145,19.6,6.5
1400000US36047029300,36047029300,"Census Tract 293, Kings County, New York",3175,424,836,278,26.3,8.8
1400000US36047029400,36047029400,"Census Tract 294, Kings County, New York",2231,371,498,270,22.3,10.4
1400000US36047029500,36047029500,"Census Tract 295, Kings County, New York",3855,483,569,207,14.8,5.3
1400000US36047029600,36047029600,"Census Tract 296, Kings County, New York",4376,475,758,278,17.3,6.1
1400000US36047029700,36047029700,"Census Tract 297, Kings County, New York",3794,397,1387,306,36.6,7.8
1400000US36047029800,36047029800,"Census Tract 298, Kings County, New York",3796,432,649,339,17.1,8.7
1400000US36047029900,36047029900,"Census Tract 299, Kings County, New York",2470,394,945,315,38.3,10.4
1400000US36047030000,36047030000,"Census Tract 300, Kings County, New York",3248,455,381,235,11.7,6.9
1400000US36047030100,36047030100,"Census Tract 301, Kings County, New York",2525,448,627,267,24.8,10.4
1400000US36047030200,36047030200,"Census Tract 302, Kings County, New York",3953,397,567,226,14.3,5.8
1400000US36047030300,36047030300,"Census Tract 303, Kings County, New York",5077,600,2783,678,54.8,10.1
1400000US36047030400,36047030400,"Census Tract 304, Kings County, New York",3932,486,599,202,15.2,5.6
1400000US36047030500,36047030500,"Census Tract 305, Kings County, New York",6189,526,1184,489,19.1,7.4
1400000US36047030600,36047030600,"Census Tract 306, Kings County, New York",2216,238,389,193,17.6,8.8
1400000US36047030700,36047030700,"Census Tract 307, Kings County, New York",4069,437,1510,335,37.1,8.1
1400000US36047030800,36047030800,"Census Tract 308, Kings County, New York",2035,289,242,109,11.9,5.5
1400000US36047030900,36047030900,"Census Tract 309, Kings County, New York",1927,412,985,364,51.1,15.5
1400000US36047031100,36047031100,"Census Tract 311, Kings County, New York",3101,435,865,360,27.9,10.8
1400000US36047031300,36047031300,"Census Tract 313, Kings County, New York",4429,633,908,292,20.5,7.2
1400000US36047031400,36047031400,"Census Tract 314, Kings County, New York",4400,556,542,210,12.3,4.7
1400000US36047031500,36047031500,"Census Tract 315, Kings County, New York",5078,547,1365,420,26.9,7.3
1400000US36047031701,36047031701,"Census Tract 317.01, Kings County, New York",3220,430,791,354,24.6,11.1
1400000US36047031702,36047031702,"Census Tract 317.02, Kings County, New York",3595,434,932,296,25.9,8.5
1400000US36047031900,36047031900,"Census Tract 319, Kings County, New York",3757,490,913,545,24.3,12.7
1400000US36047032100,36047032100,"Census Tract 321, Kings County, New York",5956,598,1180,370,19.8,6.1
